#name: raw data
#device: UH-0000.00.00
#eegchannels: 4
#triggerchannels: 6
#samplingrate: 250
Channel 1,Channel 2,Channel 3,Channel 4,trigger,id,target,nontarget,trial,islast
99968.540,99967.090,99965.270,99959.680,0.000,0.000,0.000,0.000,0.000,0.000
99925.360,99922.630,99919.930,99910.750,0.000,0.000,0.000,0.000,0.000,0.000
99993.610,99989.390,99985.760,99973.870,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100083.800,100079.800,100066.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100007.800,100002.100,99987.390,0.000,0.000,0.000,0.000,0.000,0.000
99848.530,99844.020,99839.070,99824.050,0.000,0.000,0.000,0.000,0.000,0.000
99885.800,99881.500,99876.810,99862.450,0.000,0.000,0.000,0.000,0.000,0.000
100102.200,100097.800,100093.900,100081.100,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.400,100134.100,100123.600,0.000,0.000,0.000,0.000,0.000,0.000
99914.210,99912.250,99909.400,99902.640,0.000,0.000,0.000,0.000,0.000,0.000
99793.020,99791.850,99790.260,99787.370,0.000,0.000,0.000,0.000,0.000,0.000
99990.570,99990.440,99990.660,99990.350,0.000,0.000,0.000,0.000,0.000,0.000
100188.300,100189.600,100190.000,100194.000,0.000,0.000,0.000,0.000,0.000,0.000
100066.900,100069.000,100071.800,100078.500,0.000,0.000,0.000,0.000,0.000,0.000
99840.560,99844.050,99846.880,99857.100,0.000,0.000,0.000,0.000,0.000,0.000
99878.750,99883.320,99887.390,99899.760,0.000,0.000,0.000,0.000,0.000,0.000
100095.100,100100.200,100104.200,100119.000,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.300,100142.500,100156.900,0.000,0.000,0.000,0.000,0.000,0.000
99968.610,99973.280,99978.600,99993.620,0.000,0.000,0.000,0.000,0.000,0.000
99892.860,99897.590,99901.470,99915.700,0.000,0.000,0.000,0.000,0.000,0.000
99987.240,99991.480,99995.670,100006.900,0.000,0.000,0.000,0.000,0.000,0.000
100055.000,100058.000,100061.500,100070.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100013.900,100016.200,100021.500,0.000,0.000,0.000,0.000,0.000,0.000
99982.160,99982.410,99983.370,99985.490,0.000,0.000,0.000,0.000,0.000,0.000
99998.440,99998.750,99997.700,99996.020,0.000,0.000,0.000,0.000,0.000,0.000
99968.670,99966.480,99965.300,99959.580,0.000,0.000,0.000,0.000,0.000,0.000
99925.760,99922.430,99920.340,99911.130,0.000,0.000,0.000,0.000,0.000,0.000
99993.740,99990.070,99985.870,99974.460,0.000,0.000,0.000,0.000,0.000,0.000
100088.400,100083.600,100079.800,100066.000,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100007.800,100002.900,99987.330,0.000,0.000,0.000,0.000,0.000,0.000
99849.020,99843.430,99838.940,99823.410,0.000,0.000,0.000,0.000,0.000,0.000
99885.970,99880.660,99876.360,99861.900,0.000,0.000,0.000,0.000,0.000,0.000
100102.200,100098.200,100094.000,100081.200,0.000,0.000,0.000,0.000,0.000,0.000
100140.600,100137.300,100133.900,100123.200,0.000,0.000,0.000,0.000,0.000,0.000
99914.730,99911.880,99909.270,99902.160,0.000,0.000,0.000,0.000,0.000,0.000
99793.180,99791.810,99791.050,99787.220,0.000,0.000,0.000,0.000,0.000,0.000
99990.760,99990.050,99990.090,99990.370,0.000,0.000,0.000,0.000,0.000,0.000
100187.700,100189.500,100190.000,100193.800,0.000,0.000,0.000,0.000,0.000,0.000
100066.300,100069.100,100071.800,100078.300,0.000,0.000,0.000,0.000,0.000,0.000
99840.090,99843.730,99847.610,99857.340,0.000,0.000,0.000,0.000,0.000,0.000
99879.000,99883.280,99887.670,99900.480,0.000,0.000,0.000,0.000,0.000,0.000
100094.600,100100.200,100104.400,100119.300,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.700,100142.700,100157.100,0.000,0.000,0.000,0.000,0.000,0.000
99968.750,99973.520,99978.370,99993.140,0.000,0.000,0.000,0.000,0.000,0.000
99892.480,99897.600,99901.640,99915.260,0.000,0.000,0.000,0.000,0.000,0.000
99987.970,99991.010,99994.770,100007.200,0.000,0.000,0.000,0.000,0.000,0.000
100055.400,100058.400,100061.200,100070.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100014.100,100016.300,100021.300,0.000,0.000,0.000,0.000,0.000,0.000
99982.070,99983.040,99983.630,99985.700,0.000,0.000,0.000,0.000,0.000,0.000
99999.110,99997.830,99997.970,99996.250,0.000,0.000,0.000,0.000,0.000,0.000
99969.000,99966.650,99965.300,99959.540,0.000,0.000,0.000,0.000,0.000,0.000
99925.360,99923.210,99920.000,99911.300,0.000,0.000,0.000,0.000,0.000,0.000
99993.060,99989.460,99985.960,99973.970,0.000,0.000,0.000,0.000,0.000,0.000
100088.900,100083.800,100079.300,100065.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.400,100007.900,100002.200,99987.590,0.000,0.000,0.000,0.000,0.000,0.000
99848.230,99843.510,99838.210,99823.310,0.000,0.000,0.000,0.000,0.000,0.000
99886.270,99881.050,99876.660,99862.410,0.000,0.000,0.000,0.000,0.000,0.000
100102.200,100097.800,100093.900,100080.800,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.300,100134.100,100123.800,0.000,0.000,0.000,0.000,0.000,0.000
99914.270,99912.020,99909.910,99902.800,0.000,0.000,0.000,0.000,0.000,0.000
99792.830,99791.390,99790.940,99786.820,0.000,0.000,0.000,0.000,0.000,0.000
99990.780,99990.640,99990.440,99990.100,0.000,0.000,0.000,0.000,0.000,0.000
100187.800,100189.000,100190.300,100194.400,0.000,0.000,0.000,0.000,0.000,0.000
100067.000,100069.100,100071.800,100078.500,0.000,0.000,0.000,0.000,0.000,0.000
99839.980,99843.810,99847.270,99857.550,0.000,0.000,0.000,0.000,0.000,0.000
99878.490,99883.430,99887.880,99900.230,0.000,0.000,0.000,0.000,0.000,0.000
100095.200,100099.700,100104.200,100118.800,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.600,100141.900,100156.900,0.000,0.000,0.000,0.000,0.000,0.000
99968.160,99973.170,99977.980,99992.770,0.000,0.000,0.000,0.000,0.000,0.000
99892.660,99897.270,99901.520,99914.970,0.000,0.000,0.000,0.000,0.000,0.000
99988.020,99991.570,99995.140,100006.600,0.000,0.000,0.000,0.000,0.000,0.000
100054.700,100058.600,100061.000,100070.000,0.000,0.000,0.000,0.000,0.000,0.000
100012.400,100014.000,100016.000,100021.800,0.000,0.000,0.000,0.000,0.000,0.000
99982.540,99982.460,99983.780,99985.200,0.000,0.000,0.000,0.000,0.000,0.000
99998.490,99997.970,99998.040,99995.730,0.000,0.000,0.000,0.000,0.000,0.000
99968.830,99966.440,99965.100,99959.730,0.000,0.000,0.000,0.000,0.000,0.000
99925.730,99922.800,99920.210,99911.430,0.000,0.000,0.000,0.000,0.000,0.000
99993.460,99989.860,99986.030,99974.190,0.000,0.000,0.000,0.000,0.000,0.000
100088.100,100083.700,100079.500,100065.600,0.000,0.000,0.000,0.000,0.000,0.000
100012.200,100007.600,100002.700,99987.900,0.000,0.000,0.000,0.000,0.000,0.000
99849.020,99843.540,99838.840,99823.270,0.000,0.000,0.000,0.000,0.000,0.000
99885.520,99880.780,99875.920,99862.400,0.000,0.000,0.000,0.000,0.000,0.000
100101.700,100097.900,100093.100,100080.800,0.000,0.000,0.000,0.000,0.000,0.000
100140.900,100137.700,100134.000,100124.000,0.000,0.000,0.000,0.000,0.000,0.000
99914.040,99912.200,99909.950,99902.460,0.000,0.000,0.000,0.000,0.000,0.000
99792.850,99792.010,99790.270,99787.340,0.000,0.000,0.000,0.000,0.000,0.000
99990.700,99990.100,99990.670,99990.630,0.000,0.000,0.000,0.000,0.000,0.000
100188.000,100189.300,100190.000,100194.000,0.000,0.000,0.000,0.000,0.000,0.000
100066.700,100068.800,100071.500,100078.300,0.000,0.000,0.000,0.000,0.000,0.000
99840.130,99843.660,99847.210,99857.190,0.000,0.000,0.000,0.000,0.000,0.000
99878.820,99883.640,99887.510,99900.510,0.000,0.000,0.000,0.000,0.000,0.000
100095.300,100099.700,100104.800,100118.600,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.500,100142.000,100157.500,0.000,0.000,0.000,0.000,0.000,0.000
99968.880,99974.010,99978.270,99992.950,0.000,0.000,0.000,0.000,0.000,0.000
99892.370,99897.390,99901.570,99914.760,0.000,0.000,0.000,0.000,0.000,0.000
99987.510,99991.300,99994.880,100006.900,0.000,0.000,0.000,0.000,0.000,0.000
100055.100,100058.200,100061.400,100069.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.200,100014.100,100016.100,100021.700,0.000,0.000,0.000,0.000,0.000,0.000
99981.780,99982.880,99983.120,99985.000,0.000,0.000,0.000,0.000,0.000,0.000
99998.480,99998.020,99997.400,99995.610,0.000,0.000,0.000,0.000,0.000,0.000
99968.660,99966.870,99965.580,99959.070,0.000,0.000,0.000,0.000,0.000,0.000
99925.800,99922.940,99920.090,99911.230,0.000,0.000,0.000,0.000,0.000,0.000
99993.930,99989.370,99986.130,99974.220,0.000,0.000,0.000,0.000,0.000,0.000
100088.900,100083.900,100079.600,100066.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100007.000,100002.600,99987.420,0.000,0.000,0.000,0.000,0.000,0.000
99848.640,99843.330,99838.930,99823.230,0.000,0.000,0.000,0.000,0.000,0.000
99886.340,99881.020,99876.280,99861.700,0.000,0.000,0.000,0.000,0.000,0.000
100102.200,100097.400,100093.300,100080.500,0.000,0.000,0.000,0.000,0.000,0.000
100140.700,100136.900,100134.000,100123.100,0.000,0.000,0.000,0.000,0.000,0.000
99914.290,99911.590,99909.170,99902.710,0.000,0.000,0.000,0.000,0.000,0.000
99793.600,99791.620,99790.640,99786.550,0.000,0.000,0.000,0.000,0.000,0.000
99990.700,99990.160,99990.800,99990.720,0.000,0.000,0.000,0.000,0.000,0.000
100188.300,100189.000,100190.400,100193.600,0.000,0.000,0.000,0.000,0.000,0.000
100066.800,100068.700,100071.700,100078.400,0.000,0.000,0.000,0.000,0.000,0.000
99840.470,99844.180,99846.730,99857.010,0.000,0.000,0.000,0.000,0.000,0.000
99878.590,99883.220,99887.800,99900.500,0.000,0.000,0.000,0.000,0.000,0.000
100094.700,100100.200,100105.100,100119.300,0.000,0.000,0.000,0.000,0.000,0.000
100132.700,100137.600,100142.400,100157.500,0.000,0.000,0.000,0.000,0.000,0.000
99969.020,99973.660,99978.050,99992.960,0.000,0.000,0.000,0.000,0.000,0.000
99892.780,99897.260,99901.520,99915.510,0.000,0.000,0.000,0.000,0.000,0.000
99987.630,99991.580,99994.930,100006.600,0.000,0.000,0.000,0.000,0.000,0.000
100055.200,100057.800,100060.900,100069.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.100,100014.000,100015.800,100021.400,0.000,0.000,0.000,0.000,0.000,0.000
99981.660,99982.270,99983.590,99985.170,0.000,0.000,0.000,0.000,0.000,0.000
99998.790,99998.400,99997.300,99996.170,0.000,0.000,0.000,0.000,0.000,0.000
99968.450,99967.370,99965.450,99959.250,0.000,0.000,0.000,0.000,0.000,0.000
99926.180,99923.210,99919.590,99910.730,0.000,0.000,0.000,0.000,0.000,0.000
99992.990,99989.610,99985.760,99974.690,0.000,0.000,0.000,0.000,0.000,0.000
100088.400,100083.600,100079.300,100065.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.200,100007.500,100002.400,99988.200,0.000,0.000,0.000,0.000,0.000,0.000
99848.580,99843.670,99838.650,99823.540,0.000,0.000,0.000,0.000,0.000,0.000
99885.700,99880.650,99876.470,99862.450,0.000,0.000,0.000,0.000,0.000,0.000
100102.400,100098.000,100094.000,100080.500,0.000,0.000,0.000,0.000,0.000,0.000
100140.700,100137.200,100133.900,100123.700,0.000,0.000,0.000,0.000,0.000,0.000
99914.690,99912.460,99909.560,99902.590,0.000,0.000,0.000,0.000,0.000,0.000
99792.650,99791.630,99790.500,99787.230,0.000,0.000,0.000,0.000,0.000,0.000
99990.970,99990.420,99990.960,99990.820,0.000,0.000,0.000,0.000,0.000,0.000
100188.000,100189.000,100190.000,100194.400,0.000,0.000,0.000,0.000,0.000,0.000
100066.400,100068.800,100071.400,100078.800,0.000,0.000,0.000,0.000,0.000,0.000
99840.260,99843.750,99847.560,99857.770,0.000,0.000,0.000,0.000,0.000,0.000
99878.670,99882.980,99887.110,99899.960,0.000,0.000,0.000,0.000,0.000,0.000
100095.200,100099.800,100104.600,100118.400,0.000,0.000,0.000,0.000,0.000,0.000
100132.600,100137.700,100142.500,100157.200,0.000,0.000,0.000,0.000,0.000,0.000
99968.150,99973.640,99978.770,99992.880,0.000,0.000,0.000,0.000,0.000,0.000
99892.270,99897.300,99901.560,99915.600,0.000,0.000,0.000,0.000,0.000,0.000
99987.090,99991.660,99994.970,100006.900,0.000,0.000,0.000,0.000,0.000,0.000
100055.200,100057.700,100061.400,100069.600,0.000,0.000,0.000,0.000,0.000,0.000
100011.800,100014.500,100015.600,100021.300,0.000,0.000,0.000,0.000,0.000,0.000
99981.700,99982.900,99983.380,99985.460,0.000,0.000,0.000,0.000,0.000,0.000
99998.490,99998.790,99997.430,99995.850,0.000,0.000,0.000,0.000,0.000,0.000
99969.220,99967.340,99964.750,99959.870,0.000,0.000,0.000,0.000,0.000,0.000
99926.040,99923.180,99920.270,99911.270,0.000,0.000,0.000,0.000,0.000,0.000
99993.410,99989.320,99985.720,99974.440,0.000,0.000,0.000,0.000,0.000,0.000
100088.000,100084.400,100079.600,100065.700,0.000,0.000,0.000,0.000,0.000,0.000
100011.900,100007.600,100002.900,99987.820,0.000,0.000,0.000,0.000,0.000,0.000
99848.660,99843.330,99839.080,99823.840,0.000,0.000,0.000,0.000,0.000,0.000
99885.950,99880.910,99876.100,99861.940,0.000,0.000,0.000,0.000,0.000,0.000
100101.600,100097.400,100093.200,100080.600,0.000,0.000,0.000,0.000,0.000,0.000
100140.600,100137.600,100134.300,100123.200,0.000,0.000,0.000,0.000,0.000,0.000
99914.480,99911.890,99909.910,99902.580,0.000,0.000,0.000,0.000,0.000,0.000
99792.880,99791.590,99790.940,99787.270,0.000,0.000,0.000,0.000,0.000,0.000
99990.520,99990.500,99990.270,99990.130,0.000,0.000,0.000,0.000,0.000,0.000
100188.300,100188.800,100190.600,100194.000,0.000,0.000,0.000,0.000,0.000,0.000
100066.300,100069.300,100071.000,100078.900,0.000,0.000,0.000,0.000,0.000,0.000
99840.800,99843.740,99846.910,99857.370,0.000,0.000,0.000,0.000,0.000,0.000
99879.020,99883.160,99887.480,99899.950,0.000,0.000,0.000,0.000,0.000,0.000
100094.700,100099.600,100104.400,100118.600,0.000,0.000,0.000,0.000,0.000,0.000
100132.000,100137.500,100142.700,100157.500,0.000,0.000,0.000,0.000,0.000,0.000
99968.910,99973.150,99978.160,99993.000,0.000,0.000,0.000,0.000,0.000,0.000
99892.490,99896.690,99901.300,99914.780,0.000,0.000,0.000,0.000,0.000,0.000
99987.050,99990.980,99995.130,100007.200,0.000,0.000,0.000,0.000,0.000,0.000
100055.000,100058.300,100060.600,100070.000,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100013.800,100015.600,100021.100,0.000,0.000,0.000,0.000,0.000,0.000
99981.770,99982.650,99983.030,99985.520,0.000,0.000,0.000,0.000,0.000,0.000
99999.080,99998.250,99997.990,99995.540,0.000,0.000,0.000,0.000,0.000,0.000
99968.460,99966.480,99964.650,99959.380,0.000,0.000,0.000,0.000,0.000,0.000
99925.630,99922.480,99920.100,99910.660,0.000,0.000,0.000,0.000,0.000,0.000
99993.520,99989.800,99985.600,99974.600,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100083.500,100079.300,100065.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100007.600,100003.000,99987.660,0.000,0.000,0.000,0.000,0.000,0.000
99848.330,99843.750,99838.490,99824.010,0.000,0.000,0.000,0.000,0.000,0.000
99885.820,99881.340,99876.300,99861.950,0.000,0.000,0.000,0.000,0.000,0.000
100102.400,100097.700,100093.800,100081.400,0.000,0.000,0.000,0.000,0.000,0.000
100140.400,100137.700,100134.200,100124.000,0.000,0.000,0.000,0.000,0.000,0.000
99913.910,99911.530,99909.710,99902.130,0.000,0.000,0.000,0.000,0.000,0.000
99792.690,99791.390,99790.230,99786.550,0.000,0.000,0.000,0.000,0.000,0.000
99990.860,99990.280,99990.800,99990.040,0.000,0.000,0.000,0.000,0.000,0.000
100187.400,100189.400,100190.600,100193.600,0.000,0.000,0.000,0.000,0.000,0.000
100066.600,100069.000,100071.000,100078.700,0.000,0.000,0.000,0.000,0.000,0.000
99840.520,99843.470,99847.570,99857.530,0.000,0.000,0.000,0.000,0.000,0.000
99879.110,99882.980,99887.020,99899.720,0.000,0.000,0.000,0.000,0.000,0.000
100094.600,100099.800,100104.800,100118.800,0.000,0.000,0.000,0.000,0.000,0.000
100132.200,100137.300,100142.300,100156.900,0.000,0.000,0.000,0.000,0.000,0.000
99969.090,99973.720,99978.200,99992.870,0.000,0.000,0.000,0.000,0.000,0.000
99892.620,99896.840,99902.140,99914.870,0.000,0.000,0.000,0.000,0.000,0.000
99987.940,99991.280,99995.030,100006.500,0.000,0.000,0.000,0.000,0.000,0.000
100055.300,100058.200,100061.000,100070.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100013.900,100015.700,100021.800,0.000,0.000,0.000,0.000,0.000,0.000
99981.770,99982.280,99983.500,99985.500,0.000,0.000,0.000,0.000,0.000,0.000
99999.350,99998.770,99997.310,99995.760,0.000,0.000,0.000,0.000,0.000,0.000
99968.900,99966.820,99965.330,99959.680,0.000,0.000,0.000,0.000,0.000,0.000
99925.680,99923.110,99919.530,99911.420,0.000,0.000,0.000,0.000,0.000,0.000
99993.200,99989.950,99985.300,99974.170,0.000,0.000,0.000,0.000,0.000,0.000
100088.100,100084.100,100079.500,100065.500,0.000,0.000,0.000,0.000,0.000,0.000
100012.900,100007.900,100002.500,99987.700,0.000,0.000,0.000,0.000,0.000,0.000
99849.020,99844.000,99838.630,99824.130,0.000,0.000,0.000,0.000,0.000,0.000
99885.530,99881.220,99876.700,99862.490,0.000,0.000,0.000,0.000,0.000,0.000
100101.600,100097.800,100093.400,100081.000,0.000,0.000,0.000,0.000,0.000,0.000
100140.200,100137.300,100133.800,100123.600,0.000,0.000,0.000,0.000,0.000,0.000
99914.520,99912.140,99909.880,99902.810,0.000,0.000,0.000,0.000,0.000,0.000
99793.180,99792.070,99790.650,99786.450,0.000,0.000,0.000,0.000,0.000,0.000
99990.280,99990.820,99990.610,99990.450,0.000,0.000,0.000,0.000,0.000,0.000
100187.800,100189.100,100190.700,100194.600,0.000,0.000,0.000,0.000,0.000,0.000
100066.600,100069.300,100071.500,100078.900,0.000,0.000,0.000,0.000,0.000,0.000
99840.720,99844.030,99847.160,99857.700,0.000,0.000,0.000,0.000,0.000,0.000
99879.340,99882.870,99887.660,99900.340,0.000,0.000,0.000,0.000,0.000,0.000
100095.200,100099.900,100104.500,100119.100,0.000,0.000,0.000,0.000,0.000,0.000
100132.100,100137.000,100142.500,100157.200,0.000,0.000,0.000,0.000,0.000,0.000
99968.230,99973.500,99978.740,99992.880,0.000,0.000,0.000,0.000,0.000,0.000
99892.450,99897.070,99901.840,99915.040,0.000,0.000,0.000,0.000,0.000,0.000
99988.020,99991.260,99995.220,100006.900,0.000,0.000,0.000,0.000,0.000,0.000
100055.300,100057.900,100060.600,100069.600,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100014.400,100016.000,100021.800,0.000,0.000,0.000,0.000,0.000,0.000
99981.770,99982.290,99982.940,99985.110,0.000,0.000,0.000,0.000,0.000,0.000
99999.380,99998.580,99997.660,99996.090,0.000,0.000,0.000,0.000,0.000,0.000
99968.680,99967.350,99964.830,99959.300,0.000,0.000,0.000,0.000,0.000,0.000
99926.170,99922.870,99920.360,99910.700,0.000,0.000,0.000,0.000,0.000,0.000
99993.950,99989.450,99985.650,99974.130,0.000,0.000,0.000,0.000,0.000,0.000
100088.000,100083.500,100079.600,100065.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100007.100,100002.100,99987.630,0.000,0.000,0.000,0.000,0.000,0.000
99848.550,99843.210,99838.830,99823.590,0.000,0.000,0.000,0.000,0.000,0.000
99885.910,99881.350,99876.000,99861.630,0.000,0.000,0.000,0.000,0.000,0.000
100101.900,100097.700,100093.300,100081.000,0.000,0.000,0.000,0.000,0.000,0.000
100141.100,100137.600,100134.200,100123.100,0.000,0.000,0.000,0.000,0.000,0.000
99914.000,99911.700,99909.830,99902.050,0.000,0.000,0.000,0.000,0.000,0.000
99792.980,99792.340,99790.440,99787.030,0.000,0.000,0.000,0.000,0.000,0.000
99990.390,99990.200,99990.800,99990.050,0.000,0.000,0.000,0.000,0.000,0.000
100187.700,100189.200,100190.600,100194.400,0.000,0.000,0.000,0.000,0.000,0.000
100066.800,100068.700,100071.300,100078.500,0.000,0.000,0.000,0.000,0.000,0.000
99840.050,99844.070,99847.390,99857.050,0.000,0.000,0.000,0.000,0.000,0.000
99878.800,99883.560,99887.590,99900.160,0.000,0.000,0.000,0.000,0.000,0.000
100094.700,100100.200,100104.600,100118.600,0.000,0.000,0.000,0.000,0.000,0.000
100132.100,100137.600,100142.300,100157.300,0.000,0.000,0.000,0.000,0.000,0.000
99968.500,99973.890,99978.880,99993.140,0.000,0.000,0.000,0.000,0.000,0.000
99892.880,99896.680,99901.190,99915.050,0.000,0.000,0.000,0.000,0.000,0.000
99987.950,99990.960,99995.440,100007.100,0.000,0.000,0.000,0.000,0.000,0.000
100055.400,100058.100,100061.400,100070.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100014.200,100016.300,100021.300,0.000,0.000,0.000,0.000,0.000,0.000
99982.110,99982.880,99983.710,99985.210,0.000,0.000,0.000,0.000,0.000,0.000
99998.730,99998.540,99997.730,99995.870,0.000,0.000,0.000,0.000,0.000,0.000
99969.000,99967.050,99965.390,99959.680,0.000,0.000,0.000,0.000,0.000,0.000
99925.580,99922.660,99919.880,99911.490,0.000,0.000,0.000,0.000,0.000,0.000
99993.210,99990.010,99985.800,99973.860,0.000,0.000,0.000,0.000,0.000,0.000
100088.700,100083.800,100079.000,100065.500,0.000,0.000,0.000,0.000,0.000,0.000
100012.100,100007.900,100002.900,99987.950,0.000,0.000,0.000,0.000,0.000,0.000
99849.040,99843.790,99838.760,99823.800,0.000,0.000,0.000,0.000,0.000,0.000
99886.250,99880.680,99876.800,99862.310,0.000,0.000,0.000,0.000,0.000,0.000
100102.500,100097.700,100093.300,100080.500,0.000,0.000,0.000,0.000,0.000,0.000
100140.700,100137.200,100133.900,100123.300,0.000,0.000,0.000,0.000,0.000,0.000
99914.130,99911.550,99909.580,99902.270,0.000,0.000,0.000,0.000,0.000,0.000
99792.640,99791.390,99790.660,99787.040,0.000,0.000,0.000,0.000,0.000,0.000
99990.050,99990.680,99990.550,99990.160,0.000,0.000,0.000,0.000,0.000,0.000
100187.900,100189.300,100190.200,100194.000,0.000,0.000,0.000,0.000,0.000,0.000
100067.000,100069.500,100071.600,100078.200,0.000,0.000,0.000,0.000,0.000,0.000
99840.820,99843.420,99847.430,99857.140,0.000,0.000,0.000,0.000,0.000,0.000
99878.800,99883.410,99887.780,99900.380,0.000,0.000,0.000,0.000,0.000,0.000
